40+ Percentage,Bathroom,Car,HouseMedian($),Landsize,Price,Rooms,Suburb,Type
0,1,1,1370000,0,291000,1,MURRUMBEENA,UNIT
0,3,2,1370000,297,1200000,4,MURRUMBEENA,TOWNHOUSE
0,2,2,1370000,553,1090000,3,MURRUMBEENA,HOUSE
0,1,2,1370000,735,1220000,3,MURRUMBEENA,HOUSE
0,1.283749587,1.522389702,1370000,0,1180000,3,MURRUMBEENA,HOUSE
0,2,2,1370000,990,1800000,4,MURRUMBEENA,HOUSE
0,1.283749587,1.522389702,1370000,0,970000,3,MURRUMBEENA,HOUSE
0,1.283749587,1.522389702,1370000,0,1286000,4,MURRUMBEENA,TOWNHOUSE
0,1,1,1370000,0,435000,2,MURRUMBEENA,UNIT
25.6,1.283749587,1.522389702,1525000,0,800000,3,ORMOND,HOUSE
25.6,1,2,1525000,903,2250000,4,ORMOND,HOUSE
25.6,2,2,1525000,705,1715000,4,ORMOND,HOUSE
25.6,1.283749587,1.522389702,1525000,0,360500,1,ORMOND,UNIT
25.6,1,1,1525000,0,250000,1,ORMOND,UNIT
25.6,1,1,1525000,703,1708000,3,ORMOND,HOUSE
25.6,1,1,1525000,250,758000,2,ORMOND,HOUSE
25.6,1.283749587,1.522389702,1525000,0,600000,2,ORMOND,UNIT
25.6,2,2,1525000,378,1256000,3,ORMOND,HOUSE
25.6,2,1,1525000,678,1918000,4,ORMOND,HOUSE
25.6,1,1,1525000,265,900000,3,ORMOND,UNIT
25.6,2,2,1525000,702,1875000,4,ORMOND,HOUSE
25.6,1.283749587,1.522389702,1525000,0,1515000,2,ORMOND,HOUSE
25.6,1,1,1525000,690,1360000,2,ORMOND,HOUSE
25.6,2,2,1525000,667,1770000,3,ORMOND,HOUSE
25.6,1,1,1525000,0,435000,2,ORMOND,UNIT
25.6,3,4,1525000,464,1836000,5,ORMOND,HOUSE
25.6,2,2,1525000,326,1250000,3,ORMOND,TOWNHOUSE
25.6,1.283749587,1.522389702,1525000,0,1390000,5,ORMOND,HOUSE
25.6,1.283749587,1.522389702,1525000,0,1520000,4,ORMOND,TOWNHOUSE
25.6,1.283749587,1.522389702,1525000,0,1580000,3,ORMOND,HOUSE
25.6,2,3,1525000,0,822500,3,ORMOND,UNIT
25.6,1,1,1525000,210,810000,2,ORMOND,HOUSE
25.6,1,1,1525000,551,1322000,3,ORMOND,HOUSE
25.6,1,1,1525000,0,861000,2,ORMOND,HOUSE
25.6,1,2,1525000,300,765000,2,ORMOND,HOUSE
25.6,2,2,1525000,379,973000,3,ORMOND,UNIT
25.6,3,1,1525000,718,1845000,4,ORMOND,HOUSE
25.6,1,2,1525000,578,1535000,3,ORMOND,HOUSE
25.6,2,1,1525000,180,932000,3,ORMOND,UNIT
25.6,2,2,1525000,862,1500000,4,ORMOND,HOUSE
25.6,2,2,1525000,666,1390000,4,ORMOND,HOUSE
25.6,1,1,1525000,397,940000,3,ORMOND,HOUSE
25.6,1.283749587,1.522389702,1525000,0,1350000,3,ORMOND,HOUSE
25.6,1,1,1525000,0,296000,1,ORMOND,UNIT
25.6,1.283749587,1.522389702,1525000,0,1575000,4,ORMOND,TOWNHOUSE
25.6,2,2,1525000,668,1850000,4,ORMOND,HOUSE
25.6,1,1,1525000,0,475000,2,ORMOND,UNIT
25.6,1.283749587,1.522389702,1525000,0,823000,2,ORMOND,TOWNHOUSE
25.6,2,1,1525000,238,820000,3,ORMOND,UNIT
25.6,2,1,1525000,382,940000,3,ORMOND,UNIT
25.6,1,2,1525000,595,1668000,2,ORMOND,HOUSE
25.6,1.283749587,1.522389702,1525000,0,1960000,4,ORMOND,HOUSE
25.6,2,2,1525000,0,1470000,3,ORMOND,HOUSE
25.6,1.283749587,1.522389702,1525000,0,1200000,4,ORMOND,TOWNHOUSE
25.6,1,1,1525000,0,362000,1,ORMOND,UNIT
25.6,1,1,1525000,0,410000,2,ORMOND,UNIT
25.6,2,2,1525000,144,1197000,4,ORMOND,TOWNHOUSE
25.6,2,2,1525000,692,1690000,3,ORMOND,HOUSE
25.6,1,1,1525000,0,447000,1,ORMOND,UNIT
25.6,1,2,1525000,452,1177000,2,ORMOND,HOUSE
25.6,1,1,1525000,0,479500,2,ORMOND,UNIT
25.6,2,2,1525000,647,2050000,4,ORMOND,HOUSE
25.6,1,1,1525000,0,405000,2,ORMOND,UNIT
25.6,1,1,1525000,0,450000,2,ORMOND,UNIT
0,1.283749587,1.522389702,891000,0,300000,1,WEST FOOTSCRAY,UNIT
0,1,1,891000,533,1061000,3,WEST FOOTSCRAY,HOUSE
0,1.283749587,1.522389702,891000,0,565000,2,WEST FOOTSCRAY,UNIT
0,1,6,891000,970,1415000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,255,710000,4,WEST FOOTSCRAY,HOUSE
0,1.283749587,1.522389702,891000,0,510500,2,WEST FOOTSCRAY,UNIT
0,2,3,891000,390,837000,4,WEST FOOTSCRAY,HOUSE
0,2,2,891000,497,850000,4,WEST FOOTSCRAY,HOUSE
0,2,1,891000,0,520000,6,WEST FOOTSCRAY,UNIT
0,2,2,891000,0,1225000,4,WEST FOOTSCRAY,HOUSE
0,1,2,891000,0,438000,2,WEST FOOTSCRAY,HOUSE
0,1,1,891000,144,620000,2,WEST FOOTSCRAY,TOWNHOUSE
0,1,1,891000,80,415000,2,WEST FOOTSCRAY,HOUSE
0,1,2,891000,302,723000,3,WEST FOOTSCRAY,HOUSE
0,2,1,891000,0,530000,4,WEST FOOTSCRAY,UNIT
0,1,2,891000,347,967000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,442,840000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,0,241000,1,WEST FOOTSCRAY,UNIT
0,1,1,891000,412,910000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,0,470000,2,WEST FOOTSCRAY,UNIT
0,1,3,891000,440,820000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,353,756000,3,WEST FOOTSCRAY,HOUSE
0,1,4,891000,596,845000,3,WEST FOOTSCRAY,HOUSE
0,1.283749587,1.522389702,891000,0,555000,3,WEST FOOTSCRAY,HOUSE
0,1,3,891000,511,850000,4,WEST FOOTSCRAY,HOUSE
0,1,2,891000,255,620000,3,WEST FOOTSCRAY,TOWNHOUSE
0,1,4,891000,596,1001000,2,WEST FOOTSCRAY,HOUSE
0,2,3,891000,336,875000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,148,520000,2,WEST FOOTSCRAY,TOWNHOUSE
0,1,2,891000,426,830000,4,WEST FOOTSCRAY,HOUSE
0,2,1,891000,0,510000,2,WEST FOOTSCRAY,TOWNHOUSE
0,1,1,891000,154,545000,2,WEST FOOTSCRAY,UNIT
0,1,1,891000,466,691000,5,WEST FOOTSCRAY,HOUSE
0,1.283749587,1.522389702,891000,0,550000,2,WEST FOOTSCRAY,UNIT
0,1,4,891000,495,991000,3,WEST FOOTSCRAY,HOUSE
0,1,3,891000,448,913000,3,WEST FOOTSCRAY,HOUSE
0,1,2,891000,462,850000,2,WEST FOOTSCRAY,HOUSE
0,1,1,891000,308,705000,2,WEST FOOTSCRAY,HOUSE
0,1,1,891000,405,709000,3,WEST FOOTSCRAY,HOUSE
0,2,3,891000,446,900000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,267,770000,2,WEST FOOTSCRAY,HOUSE
0,1,2,891000,161,495000,2,WEST FOOTSCRAY,HOUSE
0,1,4,891000,1000,1575000,3,WEST FOOTSCRAY,HOUSE
0,1,2,891000,626,326500,2,WEST FOOTSCRAY,HOUSE
0,1,1,891000,628,288000,1,WEST FOOTSCRAY,UNIT
0,1,2,891000,501,860000,3,WEST FOOTSCRAY,HOUSE
0,1,3,891000,372,805000,3,WEST FOOTSCRAY,HOUSE
0,1,1,891000,0,450000,2,WEST FOOTSCRAY,HOUSE
0,2,3,891000,466,935000,3,WEST FOOTSCRAY,HOUSE
0,2,1,891000,665,830000,4,WEST FOOTSCRAY,HOUSE
0,1,1,891000,0,456000,2,WEST FOOTSCRAY,UNIT
0,2,2,891000,352,1030000,5,WEST FOOTSCRAY,HOUSE
0,1,1,891000,397,878000,3,WEST FOOTSCRAY,HOUSE
0,1,2,522859,672,765000,2,ALBION,HOUSE
0,2,3,522859,628,730000,3,ALBION,HOUSE
0,1,0,522859,697,730000,2,ALBION,HOUSE
0,2,2,522859,605,593000,3,ALBION,HOUSE
0,1,2,522859,837,816000,4,ALBION,HOUSE
0,1,1,522859,706,720000,3,ALBION,HOUSE
0,1,1,522859,74,300000,2,ALBION,TOWNHOUSE
0,1,2,522859,697,670000,2,ALBION,HOUSE
0,1.283749587,1.522389702,522859,0,644500,4,ALBION,HOUSE
0,1,1,522859,697,685000,3,ALBION,HOUSE
0,1,1,522859,534,600000,2,ALBION,HOUSE
0,1,1,522859,697,600000,3,ALBION,HOUSE
0,1,1,522859,2347,185000,1,ALBION,UNIT
0,1,1,522859,199,463000,2,ALBION,UNIT
0,1,1,522859,0,319000,2,ALBION,TOWNHOUSE
0,1,1,522859,697,660000,4,ALBION,HOUSE
0,2,7,522859,420,560000,3,ALBION,UNIT
0,1,0,522859,695,625000,3,ALBION,HOUSE
0,1,3,522859,743,791000,3,ALBION,HOUSE
0,1.283749587,1.522389702,522859,0,615000,3,ALBION,HOUSE
0,1,1,522859,497,541000,2,ALBION,HOUSE
0,1,2,522859,534,760000,3,ALBION,HOUSE
0,1,0,522859,697,840000,3,ALBION,HOUSE
0,1,1,522859,36,145000,1,ALBION,UNIT
0,1,2,522859,463,460000,2,ALBION,HOUSE
0,1,1,522859,0,190000,2,ALBION,UNIT
0,1.283749587,1.522389702,569000,0,790000,3,BROOKLYN,HOUSE
0,1.283749587,1.522389702,569000,0,495000,3,BROOKLYN,TOWNHOUSE
0,1.283749587,1.522389702,569000,0,890000,2,BROOKLYN,HOUSE
0,1.283749587,1.522389702,569000,0,500000,3,BROOKLYN,UNIT
0,1,1,569000,131,430000,3,BROOKLYN,TOWNHOUSE
0,1.283749587,1.522389702,569000,0,485000,2,BROOKLYN,TOWNHOUSE
0,1.283749587,1.522389702,569000,0,525000,2,BROOKLYN,TOWNHOUSE
0,1.283749587,1.522389702,569000,0,465000,2,BROOKLYN,TOWNHOUSE
0,1.283749587,1.522389702,569000,0,760000,3,BROOKLYN,HOUSE
0,1.283749587,1.522389702,569000,0,712000,3,BROOKLYN,HOUSE
0,1,2,569000,191,507000,2,BROOKLYN,HOUSE
0,1.283749587,1.522389702,569000,0,480000,3,BROOKLYN,UNIT
0,1.283749587,1.522389702,569000,0,490000,2,BROOKLYN,TOWNHOUSE
0,1.283749587,1.522389702,569000,0,400000,2,BROOKLYN,UNIT
0,1,2,569000,715,892000,3,BROOKLYN,HOUSE
0,1.283749587,1.522389702,746625,0,1711000,5,GLEN HUNTLY,HOUSE
0,2,1,746625,0,695000,2,GLEN HUNTLY,UNIT
0,1.283749587,1.522389702,746625,0,650000,3,GLEN HUNTLY,UNIT
0,1.283749587,1.522389702,746625,0,341000,1,GLEN HUNTLY,UNIT
0,1,2,746625,553,1160000,3,GLEN HUNTLY,HOUSE
0,1.283749587,1.522389702,746625,0,960000,3,GLEN HUNTLY,HOUSE
0,2,1,746625,295,1330000,3,GLEN HUNTLY,HOUSE
0,1.283749587,1.522389702,746625,0,600000,2,GLEN HUNTLY,UNIT
0,1,1,746625,1035,695000,2,GLEN HUNTLY,UNIT
0,1.283749587,1.522389702,746625,0,659000,2,GLEN HUNTLY,UNIT
0,1.283749587,1.522389702,746625,0,402000,2,GLEN HUNTLY,UNIT
0,1.283749587,1.522389702,746625,0,780000,2,GLEN HUNTLY,UNIT
0,1.283749587,1.522389702,746625,0,400000,2,GLEN HUNTLY,UNIT
0,1,1,746625,0,812000,2,GLEN HUNTLY,UNIT
0,1,1,746625,0,350000,2,GLEN HUNTLY,UNIT
0,1,1,746625,100,630000,2,GLEN HUNTLY,HOUSE
0,2,1,746625,81,635000,2,GLEN HUNTLY,TOWNHOUSE
0,1,1,746625,0,636500,2,GLEN HUNTLY,TOWNHOUSE
0,3,2,746625,688,2575000,5,GLEN HUNTLY,HOUSE
0,1,1,746625,0,445000,2,GLEN HUNTLY,UNIT
0,1.283749587,1.522389702,746625,0,375000,2,GLEN HUNTLY,UNIT
0,1,1,746625,0,710000,2,GLEN HUNTLY,TOWNHOUSE
0,1,1,746625,1784,640000,2,GLEN HUNTLY,UNIT
4.3,1,2,1175000,553,1010000,2,OAKLEIGH,HOUSE
4.3,1,1,1175000,0,305000,2,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,845000,3,OAKLEIGH,HOUSE
4.3,1,1,1175000,0,400000,2,OAKLEIGH,UNIT
4.3,1,1,1175000,670,880000,3,OAKLEIGH,HOUSE
4.3,1,2,1175000,689,1076000,3,OAKLEIGH,HOUSE
4.3,1,2,1175000,602,1045000,3,OAKLEIGH,HOUSE
4.3,1,2,1175000,553,1225000,3,OAKLEIGH,HOUSE
4.3,1,2,1175000,650,1035000,3,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,969000,3,OAKLEIGH,UNIT
4.3,1,2,1175000,340,690000,3,OAKLEIGH,UNIT
4.3,1.283749587,1.522389702,1175000,0,790000,3,OAKLEIGH,TOWNHOUSE
4.3,2,2,1175000,544,1050000,3,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,600000,2,OAKLEIGH,HOUSE
4.3,1,2,1175000,643,1045000,3,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,849500,3,OAKLEIGH,UNIT
4.3,1,2,1175000,548,1033000,3,OAKLEIGH,HOUSE
4.3,1,2,1175000,802,1641000,4,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,1310000,4,OAKLEIGH,HOUSE
4.3,2,2,1175000,607,750000,2,OAKLEIGH,HOUSE
4.3,1,2,1175000,543,1025000,3,OAKLEIGH,HOUSE
4.3,2,2,1175000,279,633500,3,OAKLEIGH,UNIT
4.3,1,2,1175000,604,1180000,4,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,908000,3,OAKLEIGH,HOUSE
4.3,1,1,1175000,685,1124000,3,OAKLEIGH,HOUSE
4.3,1,2,1175000,528,1225000,3,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,900000,3,OAKLEIGH,TOWNHOUSE
4.3,2,1,1175000,728,855000,4,OAKLEIGH,HOUSE
4.3,3,2,1175000,695,1600000,5,OAKLEIGH,HOUSE
4.3,1.283749587,1.522389702,1175000,0,600000,2,OAKLEIGH,UNIT
4.3,1,1,1175000,112,665000,3,OAKLEIGH,UNIT
0,1,1,785100,722,605000,2,RIPPONLEA,UNIT
0,1,0,785100,477,660000,2,RIPPONLEA,UNIT
0,1.283749587,1.522389702,785100,0,500000,2,RIPPONLEA,UNIT
0,1,1,785100,486,327000,1,RIPPONLEA,UNIT
0,1.283749587,1.522389702,785100,0,1354000,2,RIPPONLEA,HOUSE
0,1,0,785100,785,570000,2,RIPPONLEA,UNIT
0,2,1,785100,66,755000,2,RIPPONLEA,TOWNHOUSE
0,2,3,785100,485,1925000,4,RIPPONLEA,HOUSE
0,1,1,785100,0,520000,2,RIPPONLEA,UNIT
0,1,2,939475,176,1000000,2,CREMORNE,HOUSE
0,1,1,939475,115,725000,2,CREMORNE,HOUSE
0,1,1,939475,0,425000,1,CREMORNE,UNIT
0,2,2,939475,324,1280000,3,CREMORNE,HOUSE
0,1,0,939475,146,1000000,2,CREMORNE,HOUSE
0,1,1,939475,0,546000,2,CREMORNE,UNIT
0,2,2,939475,324,1475000,3,CREMORNE,HOUSE
0,1,0,939475,138,895000,2,CREMORNE,HOUSE
0,1,1,939475,0,405000,1,CREMORNE,UNIT
0,1,1,939475,131,1015000,2,CREMORNE,HOUSE
0,1,1,939475,125,930000,2,CREMORNE,HOUSE
0,1,1,939475,0,415000,1,CREMORNE,UNIT
0,2,2,939475,263,1900000,3,CREMORNE,HOUSE
0,1,1,939475,0,662500,2,CREMORNE,UNIT
0,1,0,939475,128,831000,2,CREMORNE,HOUSE
0,1,1,939475,144,1110000,2,CREMORNE,HOUSE
0,1,1,939475,0,565000,2,CREMORNE,UNIT
0,1,1,939475,151,1010000,2,CREMORNE,TOWNHOUSE
0,1,1,939475,326,1300000,3,CREMORNE,HOUSE
0,2,2,939475,138,1300000,3,CREMORNE,HOUSE
0,1.283749587,1.522389702,656557,0,1220000,3,DOCKLANDS,UNIT
0,1,1,656557,0,360000,1,DOCKLANDS,UNIT
0,2,2,656557,0,1370000,4,DOCKLANDS,TOWNHOUSE
0,2,2,656557,0,800000,2,DOCKLANDS,UNIT
0,1.283749587,1.522389702,656557,0,625000,2,DOCKLANDS,UNIT
0,1,3,732345,669,930000,4,SOUTH KINGSVILLE,HOUSE
0,2,1,732345,151,650000,2,SOUTH KINGSVILLE,TOWNHOUSE
0,1,5,732345,669,985000,3,SOUTH KINGSVILLE,HOUSE
0,1.283749587,1.522389702,732345,0,691000,3,SOUTH KINGSVILLE,TOWNHOUSE
0,3,1,732345,662,915000,4,SOUTH KINGSVILLE,TOWNHOUSE
0,2,2,732345,738,845000,3,SOUTH KINGSVILLE,HOUSE
0,2,3,732345,669,941000,3,SOUTH KINGSVILLE,HOUSE
0,1,1,732345,224,1030000,3,SOUTH KINGSVILLE,HOUSE
0,1,2,732345,462,392250,2,SOUTH KINGSVILLE,HOUSE
0,1,2,732345,144,508000,3,SOUTH KINGSVILLE,UNIT
0,1,1,732345,78,420000,2,SOUTH KINGSVILLE,HOUSE
0,1.283749587,1.522389702,732345,0,680000,3,SOUTH KINGSVILLE,TOWNHOUSE
0,1,1,732345,126,506000,2,SOUTH KINGSVILLE,UNIT
0,2,2,732345,337,855000,3,SOUTH KINGSVILLE,TOWNHOUSE
0,1,1,732345,78,380000,2,SOUTH KINGSVILLE,UNIT
0,1,1,732345,228,611000,2,SOUTH KINGSVILLE,TOWNHOUSE
0,1.283749587,1.522389702,849111,0,530000,3,STRATHMORE HEIGHTS,HOUSE
0,2,2,849111,697,1260000,4,STRATHMORE HEIGHTS,HOUSE
0,3,2,849111,528,931999,4,STRATHMORE HEIGHTS,HOUSE
0,1.283749587,1.522389702,849111,0,860000,4,STRATHMORE HEIGHTS,HOUSE
0,1.283749587,1.522389702,849111,0,780000,4,STRATHMORE HEIGHTS,HOUSE
0,2,4,849111,556,800000,4,STRATHMORE HEIGHTS,HOUSE
0,3,2,849111,541,950000,4,STRATHMORE HEIGHTS,HOUSE
0,2,2,849111,539,780000,4,STRATHMORE HEIGHTS,HOUSE
0,1.283749587,1.522389702,849111,0,750000,3,STRATHMORE HEIGHTS,UNIT
0,1,1,624980,0,503000,2,TRAVANCORE,UNIT
0,2,1,624980,337,1257000,3,TRAVANCORE,HOUSE
0,2,1,624980,621,1562000,4,TRAVANCORE,HOUSE
0,1,1,624980,321,1100000,2,TRAVANCORE,HOUSE
0,3,2,624980,650,1740000,4,TRAVANCORE,HOUSE
0,1,1,624980,0,315000,2,TRAVANCORE,UNIT
3.2,1,2,1064590,875,1650000,3,CAULFIELD EAST,HOUSE
3.2,1.283749587,1.522389702,1064590,0,1300000,2,CAULFIELD EAST,HOUSE
3.2,1,2,1064590,658,1380000,3,CAULFIELD EAST,HOUSE
3.2,1,2,1064590,0,620000,2,CAULFIELD EAST,HOUSE
3.2,2,1,1064590,521,1335000,5,CAULFIELD EAST,HOUSE
3.2,1.283749587,1.522389702,1064590,0,940000,2,CAULFIELD EAST,HOUSE
3.2,1.283749587,1.522389702,1064590,0,1690000,4,CAULFIELD EAST,HOUSE
3.2,1.283749587,1.522389702,1064590,0,1071000,3,CAULFIELD EAST,HOUSE
3.2,1,1,1064590,472,1000000,2,CAULFIELD EAST,HOUSE
3.2,1.283749587,1.522389702,1064590,0,555000,2,CAULFIELD EAST,UNIT
0,2,2,985454,537,860000,3,SEAHOLME,HOUSE
0,1.283749587,1.522389702,985454,0,950000,5,SEAHOLME,HOUSE
0,3,6,985454,705,1415000,5,SEAHOLME,HOUSE
0,1.283749587,1.522389702,985454,0,1060000,4,SEAHOLME,TOWNHOUSE
0,1.283749587,1.522389702,985454,0,1050000,3,SEAHOLME,HOUSE
0,3,4,985454,697,2000000,5,SEAHOLME,HOUSE
0,1.283749587,1.522389702,985454,0,925000,5,SEAHOLME,HOUSE
0,1,1,649250,696,720000,3,KEILOR PARK,HOUSE
0,1,1,649250,161,380000,2,KEILOR PARK,TOWNHOUSE
0,1.283749587,1.522389702,649250,0,766000,3,KEILOR PARK,HOUSE
0,2,1,649250,697,843000,4,KEILOR PARK,HOUSE
0,1,1,649250,255,501000,3,KEILOR PARK,UNIT
0,1.283749587,1.522389702,649250,0,650000,3,KEILOR PARK,HOUSE
0,2,7,649250,754,820500,4,KEILOR PARK,HOUSE
0,1,1,649250,695,722000,3,KEILOR PARK,HOUSE
0,3,1,649250,308,746000,4,KEILOR PARK,TOWNHOUSE
0,1.283749587,1.522389702,649250,0,535000,2,KEILOR PARK,HOUSE
0,1.283749587,1.522389702,649250,0,570000,3,KEILOR PARK,HOUSE
0,2,2,649250,260,685000,3,KEILOR PARK,HOUSE
0,1,1,649250,166,455000,3,KEILOR PARK,UNIT
0,2,1,649250,231,600000,4,KEILOR PARK,TOWNHOUSE
0,1,1,649250,338,575000,3,KEILOR PARK,HOUSE
0,2,2,649250,554,566000,3,KEILOR PARK,HOUSE
0,2,2,806857,236,1250000,3,GARDENVALE,HOUSE
0,1,1,806857,0,393000,2,GARDENVALE,UNIT
0,1,1,806857,0,440000,2,GARDENVALE,UNIT
0,1,1,806857,0,595000,2,GARDENVALE,UNIT
0,1.283749587,1.522389702,806857,0,280000,1,GARDENVALE,UNIT
0,3,3,806857,474,2200000,4,GARDENVALE,HOUSE
7.8,1.283749587,1.522389702,1569333,0,1100000,2,PRINCES HILL,HOUSE
7.8,1,2,1569333,341,1700000,3,PRINCES HILL,HOUSE
7.8,2,1,1569333,256,1908000,4,PRINCES HILL,HOUSE
0,1,1,1350000,0,495000,1,ABBOTSFORD,APARTMENT
0,2,1,1350000,0,500000,2,ABBOTSFORD,APARTMENT
0,1,0,1350000,0,359000,1,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,870000,2,ABBOTSFORD,HOUSE
0,1,1,1350000,0,300000,1,ABBOTSFORD,APARTMENT
0,2,1,1350000,0,605000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,490000,1,ABBOTSFORD,APARTMENT
0,2,1,1350000,0,650000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,435000,1,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,390000,1,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,365000,1,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,464000,2,ABBOTSFORD,APARTMENT
0,1,0,1350000,0,425000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,420000,1,ABBOTSFORD,APARTMENT
0,2,2,1350000,0,1690000,3,ABBOTSFORD,TOWNHOUSE
0,1,1,1350000,0,470000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,410000,1,ABBOTSFORD,APARTMENT
0,2,1,1350000,0,725000,2,ABBOTSFORD,APARTMENT
0,0,0,1350000,429,2978000,0,ABBOTSFORD,LAND
0,1,1,1350000,0,449000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,415000,1,ABBOTSFORD,APARTMENT
0,1,0,1350000,0,338000,1,ABBOTSFORD,APARTMENT
0,1,0,1350000,0,410000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,469000,1,ABBOTSFORD,APARTMENT
0,1,0,1350000,0,360000,1,ABBOTSFORD,APARTMENT
0,2,1,1350000,0,590000,2,ABBOTSFORD,HOUSE
0,1,0,1350000,0,515000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,519000,2,ABBOTSFORD,APARTMENT
0,0,0,1350000,0,429000,0,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,429000,1,ABBOTSFORD,APARTMENT
0,2,1,1350000,0,589000,2,ABBOTSFORD,APARTMENT
0,1,1,1350000,0,438000,1,ABBOTSFORD,APARTMENT
0,1,0,1350000,0,429000,2,ABBOTSFORD,APARTMENT
0,1,0,1350000,0,348000,1,ABBOTSFORD,APARTMENT
5.4,2,2,1215942,0,1200000,4,ABERFELDIE,HOUSE
5.4,2,2,1215942,0,1650000,4,ABERFELDIE,HOUSE
5.4,1,2,1215942,0,1300000,3,ABERFELDIE,HOUSE
5.4,2,2,1215942,0,1250000,4,ABERFELDIE,HOUSE
5.4,3,1,1215942,0,850000,3,ABERFELDIE,TOWNHOUSE
5.4,2,1,1215942,0,825000,2,ABERFELDIE,TOWNHOUSE
0,2,0,596700,580,680000,3,AIREYS INLET,HOUSE
0,1,2,596700,0,698000,4,AIREYS INLET,HOUSE
0,1,2,596700,0,650000,3,AIREYS INLET,HOUSE
0,1,2,596700,835,795000,3,AIREYS INLET,HOUSE
0,1,1,596700,0,479000,2,AIREYS INLET,UNIT
0,0,0,596700,800,510000,0,AIREYS INLET,LAND
0,1,2,596700,0,435000,2,AIREYS INLET,APARTMENT
0,0,0,596700,800,430000,0,AIREYS INLET,LAND
0,0,0,596700,40487,895000,0,AIREYS INLET,LAND
0,0,0,596700,550,395000,0,AIREYS INLET,LAND
0,2,0,500000,550,490000,3,ALBANVALE,HOUSE
9.2,1,1,1885000,0,1250000,1,ALBERT PARK,APARTMENT
0,2,4,350000,0,350000,3,LANGSBOROUGH,HOUSE
0,1,1,522859,0,209000,1,ALBION,APARTMENT
0,1,1,522859,0,320000,2,ALBION,UNIT
0,1,2,522859,0,650000,3,ALBION,HOUSE
0,1,1,522859,0,215000,2,ALBION,TOWNHOUSE
0,2,2,359000,0,359000,3,ALLANSFORD,HOUSE
0,0,0,195000,4200,140000,0,ALLENDALE,LAND
0,0,0,195000,0,250000,0,ALLENDALE,RURAL
9.8,1,1,1782500,0,300000,1,ALPHINGTON,APARTMENT
9.8,3,2,1782500,0,920000,3,ALPHINGTON,TOWNHOUSE
9.8,1,2,1782500,691,1550000,3,ALPHINGTON,HOUSE
9.8,2,1,1782500,0,900000,2,ALPHINGTON,TOWNHOUSE
9.8,2,2,1782500,0,1100000,3,ALPHINGTON,TOWNHOUSE
9.8,2,2,1782500,333,1849000,5,ALPHINGTON,HOUSE
9.8,1,1,1782500,0,639500,2,ALPHINGTON,APARTMENT
9.8,2,6,1782500,0,1340000,4,ALPHINGTON,TOWNHOUSE
9.8,1,1,1782500,0,298000,1,ALPHINGTON,APARTMENT
9.8,3,1,1782500,0,1100000,3,ALPHINGTON,TOWNHOUSE
9.8,1,1,1782500,0,495000,2,ALPHINGTON,APARTMENT
9.8,2,1,1782500,0,695000,2,ALPHINGTON,APARTMENT
9.8,3,2,1782500,686,2150000,3,ALPHINGTON,HOUSE
9.8,1,1,1782500,0,289000,1,ALPHINGTON,APARTMENT
0,3,2,551750,0,570000,3,ALTONA MEADOWS,HOUSE
0,1,2,551750,0,410000,3,ALTONA MEADOWS,HOUSE
0,1,1,551750,0,500000,2,ALTONA MEADOWS,UNIT
0,2,1,551750,0,449000,2,ALTONA MEADOWS,HOUSE
0,2,1,551750,0,449000,2,ALTONA MEADOWS,TOWNHOUSE
0,2,2,624000,2131,669000,5,ANAKIE,HOUSE
0,2,4,624000,40468.6,579000,4,ANAKIE,HOUSE
0,3,2,912400,850,635000,3,ANGLESEA,HOUSE
0,2,2,912400,907,795000,3,ANGLESEA,HOUSE
0,1,4,912400,585,585000,3,ANGLESEA,HOUSE
0,1,1,912400,0,459000,2,ANGLESEA,UNIT
0,2,5,912400,0,895000,3,ANGLESEA,HOUSE
